id,name,codice_ipa,seed_domain,claimed_domain,reject_reason,old_mx,old_provider,old_reason
IT-L33-istsc_udps05000p,LICEO SCIENTIFICO - LICEO SCIENTIFICO 'N. COPERNICO' UDINE,istsc_udps05000p,liceocopernico.edu.it,istruzione.it,unrelated,istruzione-it.mail.protection.outlook.com,microsoft,MX record (istruzione-it.mail.protection.outlook.com) matches Microsoft
IT-L33-istsc_vaic822006,ISTITUTO COMPRENSIVO - I.C. MARCHIROLO GIOVANNI XXIII,istsc_vaic822006,scuolemarchirolo.edu.it,istruzione.it,unrelated,istruzione-it.mail.protection.outlook.com,microsoft,MX record (istruzione-it.mail.protection.outlook.com) matches Microsoft
IT-L33-istsc_vaic829001,ISTITUTO COMPRENSIVO - I.C.LAVENO MOMBELLO 'MONTEGGIA',istsc_vaic829001,icmonteggialaveno.edu.it,istruzione.it,unrelated,istruzione-it.mail.protection.outlook.com,microsoft,MX record (istruzione-it.mail.protection.outlook.com) matches Microsoft
IT-L33-istsc_vaic84600p,ISTITUTO COMPRENSIVO - I.C. SOLBIATE OLONA 'A. MORO',istsc_vaic84600p,icmoro.edu.it,istruzione.it,unrelated,istruzione-it.mail.protection.outlook.com,microsoft,MX record (istruzione-it.mail.protection.outlook.com) matches Microsoft
IT-L33-istsc_vaic85400n,ISTITUTO COMPRENSIVO - I.C. GORLA MINORE 'G.PARINI',istsc_vaic85400n,comprensivoparini.edu.it,istruzione.it,unrelated,istruzione-it.mail.protection.outlook.com,microsoft,MX record (istruzione-it.mail.protection.outlook.com) matches Microsoft
IT-L33-istsc_vaic86100r,ISTITUTO COMPRENSIVO - I.C. FERNO B.CROCE,istsc_vaic86100r,icferno.edu.it,istruzione.it,unrelated,istruzione-it.mail.protection.outlook.com,microsoft,MX record (istruzione-it.mail.protection.outlook.com) matches Microsoft
IT-L33-istsc_vaic879002,ISTITUTO COMPRENSIVO - I.C. SESTO CALENDE 'UNGARETTI',istsc_vaic879002,icsestocalende.gov.it,istruzione.it,unrelated,istruzione-it.mail.protection.outlook.com,microsoft,MX record (istruzione-it.mail.protection.outlook.com) matches Microsoft
IT-L33-istsc_vais003001,ISTRUZIONE SECONDARIA SUPERIORE - CITTA' DI LUINO - CARLO VOLONTE',istsc_vais003001,isisluino.edu.it,istruzione.it,unrelated,istruzione-it.mail.protection.outlook.com,microsoft,MX record (istruzione-it.mail.protection.outlook.com) matches Microsoft
IT-L33-istsc_vcic810005,ISTITUTO COMPRENSIVO - 'FERRARIS' VERCELLI,istsc_vcic810005,icferraris.edu.it,istruzione.it,unrelated,istruzione-it.mail.protection.outlook.com,microsoft,MX record (istruzione-it.mail.protection.outlook.com) matches Microsoft
IT-L33-istsc_veic80800a,ISTITUTO COMPRENSIVO STATALE DI CAMPOLONGO MAGGIORE E CAMPAGNA LUPIA,istsc_veic80800a,icvaleri.edu.it,istruzione.it,unrelated,istruzione-it.mail.protection.outlook.com,microsoft,MX record (istruzione-it.mail.protection.outlook.com) matches Microsoft
IT-L33-istsc_veic83500p,ISTITUTO COMPRENSIVO - I.C. A. MARTINI,istsc_veic83500p,icmartini.edu.it,istruzione.it,unrelated,istruzione-it.mail.protection.outlook.com,microsoft,MX record (istruzione-it.mail.protection.outlook.com) matches Microsoft
IT-L33-istsc_veic84200t,ISTITUTO COMPRENSIVO - SAN GIROLAMO,istsc_veic84200t,icsangirolamovenezia.edu.it,istruzione.it,unrelated,istruzione-it.mail.protection.outlook.com,microsoft,MX record (istruzione-it.mail.protection.outlook.com) matches Microsoft
IT-L33-istsc_veic84900l,ISTITUTO COMPRENSIVO SOTTOMARINA SUD,istsc_veic84900l,chioggia4.gov.it,istruzione.it,unrelated,istruzione-it.mail.protection.outlook.com,microsoft,MX record (istruzione-it.mail.protection.outlook.com) matches Microsoft
IT-L33-istsc_veic85100l,ISTITUTO COMPRENSIVO -  I.C. CHIOGGIA 1,istsc_veic85100l,chioggia1.it,istruzione.it,unrelated,istruzione-it.mail.protection.outlook.com,microsoft,MX record (istruzione-it.mail.protection.outlook.com) matches Microsoft
IT-L33-istsc_veic85600q,Istituto Comprensivo Statale Giovanni Gabrieli Mirano - Ve,istsc_veic85600q,icgabrielimirano.gov.it,istruzione.it,unrelated,istruzione-it.mail.protection.outlook.com,microsoft,MX record (istruzione-it.mail.protection.outlook.com) matches Microsoft
IT-L33-istsc_veic85800b,I.C. G. Pascoli Portogruaro,istsc_veic85800b,icpascoliportogruaro.edu.it,istruzione.it,unrelated,istruzione-it.mail.protection.outlook.com,microsoft,MX record (istruzione-it.mail.protection.outlook.com) matches Microsoft
IT-L33-istsc_viic814001,ISTITUTO COMPRENSIVO - IC 'A. PALLADIO' - POIANA,istsc_viic814001,icspojana.edu.it,istruzione.it,unrelated,istruzione-it.mail.protection.outlook.com,microsoft,MX record (istruzione-it.mail.protection.outlook.com) matches Microsoft
IT-L33-istsc_viic835002,ISTITUTO COMPRENSIVO - IC SANTORSO 'G.B.CIPANI',istsc_viic835002,ics-santorso.edu.it,istruzione.it,unrelated,istruzione-it.mail.protection.outlook.com,microsoft,MX record (istruzione-it.mail.protection.outlook.com) matches Microsoft
IT-L33-istsc_viic84000d,ISTITUTO COMPRENSIVO - IC VICENZA 3 - 'SCAMOZZI',istsc_viic84000d,scamozzi.edu.it,istruzione.it,unrelated,istruzione-it.mail.protection.outlook.com,microsoft,MX record (istruzione-it.mail.protection.outlook.com) matches Microsoft
IT-L33-istsc_viic842005,ISTITUTO COMPRENSIVO - IC SCHIO 'BATTISTELLA',istsc_viic842005,icsbattistella.edu.it,istruzione.it,unrelated,istruzione-it.mail.protection.outlook.com,microsoft,MX record (istruzione-it.mail.protection.outlook.com) matches Microsoft
IT-L33-istsc_viic84600c,ISTITUTO COMPRENSIVO - IC ALTISSIMO 'UNGARETTI',istsc_viic84600c,comprensivoungaretti.edu.it,istruzione.it,unrelated,istruzione-it.mail.protection.outlook.com,microsoft,MX record (istruzione-it.mail.protection.outlook.com) matches Microsoft
IT-L33-istsc_viic850004,ISTITUTO COMPRENSIVO - I.C 'DON BOSCO',istsc_viic850004,icmonticello.edu.it,istruzione.it,unrelated,istruzione-it.mail.protection.outlook.com,microsoft,MX record (istruzione-it.mail.protection.outlook.com) matches Microsoft
IT-L33-istsc_viic85200q,ISTITUTO COMPRENSIVO - IC ARSIERO 'P.MAROCCO',istsc_viic85200q,icarsiero.edu.it,istruzione.it,unrelated,istruzione-it.mail.protection.outlook.com,microsoft,MX record (istruzione-it.mail.protection.outlook.com) matches Microsoft
IT-L33-istsc_viic85900e,ISTITUTO COMPRENSIVO - IC SANDRIGO G.ZANELLA,istsc_viic85900e,iczanellasandrigo.edu.it,istruzione.it,unrelated,istruzione-it.mail.protection.outlook.com,microsoft,MX record (istruzione-it.mail.protection.outlook.com) matches Microsoft
IT-L33-istsc_viic86000p,ISTITUTO COMPRENSIVO - IC DUEVILLE 'RONCALLI',istsc_viic86000p,icdueville.edu.it,istruzione.it,unrelated,istruzione-it.mail.protection.outlook.com,microsoft,MX record (istruzione-it.mail.protection.outlook.com) matches Microsoft
IT-L33-istsc_viic86600n,ISTITUTO COMPRENSIVO - IC VICENZA 8 - VIA PRATI,istsc_viic86600n,ic8vicenza.edu.it,istruzione.it,unrelated,istruzione-it.mail.protection.outlook.com,microsoft,MX record (istruzione-it.mail.protection.outlook.com) matches Microsoft
IT-L33-istsc_viic872001,ISTITUTO COMPRENSIVO - IC VICENZA 2 - VIA PIOVENE,istsc_viic872001,icvicenza2.edu.it,istruzione.it,unrelated,istruzione-it.mail.protection.outlook.com,microsoft,MX record (istruzione-it.mail.protection.outlook.com) matches Microsoft
IT-L33-istsc_vric815005,ISTITUTO COMPRENSIVO - IC GREZZANA 'G. PASCOLI',istsc_vric815005,grezzanascuole.edu.it,istruzione.it,unrelated,istruzione-it.mail.protection.outlook.com,microsoft,MX record (istruzione-it.mail.protection.outlook.com) matches Microsoft
IT-L33-istsc_vric83900n,ISTITUTO COMPRENSIVO - IC VR 06 CHIEVO BASSONA B.GO N.,istsc_vric83900n,ic6verona.edu.it,istruzione.it,unrelated,istruzione-it.mail.protection.outlook.com,microsoft,MX record (istruzione-it.mail.protection.outlook.com) matches Microsoft
IT-L33-istsc_vric84000t,ISTITUTO COMPRENSIVO - IC S. MARTINO B.A. 'BARBARANI',istsc_vric84000t,icsanmartinoscuole.edu.it,istruzione.it,unrelated,istruzione-it.mail.protection.outlook.com,microsoft,MX record (istruzione-it.mail.protection.outlook.com) matches Microsoft
IT-L33-istsc_vric84700l,ISTITUTO COMPRENSIVO - DI ZEVIO,istsc_vric84700l,icszevio.edu.it,istruzione.it,unrelated,istruzione-it.mail.protection.outlook.com,microsoft,MX record (istruzione-it.mail.protection.outlook.com) matches Microsoft
IT-L33-istsc_vric851008,ISTITUTO COMPRENSIVO - IC VR 10 BORGO ROMA EST,istsc_vric851008,icverona10.edu.it,istruzione.it,unrelated,istruzione-it.mail.protection.outlook.com,microsoft,MX record (istruzione-it.mail.protection.outlook.com) matches Microsoft
IT-L33-istsc_vric852004,ISTITUTO COMPRENSIVO - IC LAVAGNO 'DON L. MILANI',istsc_vric852004,istitutolavagno.edu.it,istruzione.it,unrelated,istruzione-it.mail.protection.outlook.com,microsoft,MX record (istruzione-it.mail.protection.outlook.com) matches Microsoft
IT-L33-istsc_vric88400g,ISTITUTO COMPRENSIVO - IC VR 14 SAN MASSIMO,istsc_vric88400g,istitutosanmassimo.gov.it,istruzione.it,unrelated,istruzione-it.mail.protection.outlook.com,microsoft,MX record (istruzione-it.mail.protection.outlook.com) matches Microsoft
IT-L33-istsc_vric8ad009,ISTITUTO COMPRENSIVO - IC 02 SAN GIOVANNI LUPATOTO,istsc_vric8ad009,ic2sangiovannilupatoto.it,istruzione.it,unrelated,istruzione-it.mail.protection.outlook.com,microsoft,MX record (istruzione-it.mail.protection.outlook.com) matches Microsoft
IT-L33-istsc_vrpm01000l,ISTITUTO MAGISTRALE - CARLO MONTANARI,istsc_vrpm01000l,liceomontanari.gov.it,istruzione.it,unrelated,istruzione-it.mail.protection.outlook.com,microsoft,MX record (istruzione-it.mail.protection.outlook.com) matches Microsoft
IT-L33-istsc_vtic80900c,ISTITUTO COMPRENSIVO - IC CAPRAROLA,istsc_vtic80900c,iccaprarola.edu.it,istruzione.it,unrelated,istruzione-it.mail.protection.outlook.com,microsoft,MX record (istruzione-it.mail.protection.outlook.com) matches Microsoft
IT-L33-istsc_vvic81800t,ISTITUTO COMPRENSIVO - IST COMPRENSIVO DI CESSANITI,istsc_vvic81800t,comprensivocessaniti.edu.it,istruzione.it,unrelated,istruzione-it.mail.protection.outlook.com,microsoft,MX record (istruzione-it.mail.protection.outlook.com) matches Microsoft
IT-L33-istsc_vvic824005,ISTITUTO COMPRENSIVO - I.C. I.LARUSSA,istsc_vvic824005,ictedeschi.it,istruzione.it,unrelated,istruzione-it.mail.protection.outlook.com,microsoft,MX record (istruzione-it.mail.protection.outlook.com) matches Microsoft
IT-L33-istsc_vvic825001,ISTITUTO COMPRENSIVO - I.C. MILETO,istsc_vvic825001,icmileto.gov.it,istruzione.it,unrelated,istruzione-it.mail.protection.outlook.com,microsoft,MX record (istruzione-it.mail.protection.outlook.com) matches Microsoft
IT-L33-istsc_vvic83000c,ISTITUTO COMPRENSIVO - I.C. 'PAGANO' NICOTERA,istsc_vvic83000c,istitutocomprensivonicotera.edu.it,istruzione.it,unrelated,istruzione-it.mail.protection.outlook.com,microsoft,MX record (istruzione-it.mail.protection.outlook.com) matches Microsoft
IT-L33-istsc_vvic83400q,ISTITUTO COMPRENSIVO - I.C.MURMURA,istsc_vvic83400q,istitutocomprensivomurmura.edu.it,istruzione.it,unrelated,istruzione-it.mail.protection.outlook.com,microsoft,MX record (istruzione-it.mail.protection.outlook.com) matches Microsoft
IT-L33-istsc_vvmm008008,ISTITUTO SECONDARIO DI I GRADO - S.M. DI FILADELFIA,istsc_vvmm008008,omnifiladelfia.it,istruzione.it,unrelated,istruzione-it.mail.protection.outlook.com,microsoft,MX record (istruzione-it.mail.protection.outlook.com) matches Microsoft
IT-L33-iswm_,ISTITUZIONE SCOLASTICA ELIO REINOTTI,iswm_,ereinotti.edu.it,regione.vda.it,pa_shared_platform_out_of_scope:regione.vda.it,smtp1.invallee.it,microsoft,MX is invallee gateway; SPF+DKIM confirm microsoft
IT-L33-itcvg,Istituto Tecnico Commerciale Vitale Giordano,itcvg,itcbitonto.gov.it,istruzione.it,unrelated,istruzione-it.mail.protection.outlook.com,microsoft,MX record (istruzione-it.mail.protection.outlook.com) matches Microsoft
IT-L33-itetbg,Istituto Tecnico Economico Tecnologico Bramante-Genga,itetbg,itbramantegenga.edu.it,istruzione.it,unrelated,istruzione-it.mail.protection.outlook.com,microsoft,MX record (istruzione-it.mail.protection.outlook.com) matches Microsoft
IT-L33-itgmasi,Istituto Tecnico Giannone Masi,itgmasi,giannonemasi.it,istruzione.it,unrelated,istruzione-it.mail.protection.outlook.com,microsoft,MX record (istruzione-it.mail.protection.outlook.com) matches Microsoft
IT-L33-itongr,Istituto Tecnico - O. Notarangelo G. Rosati,itongr,notarangelo-rosati.edu.it,gmail.com,unrelated,alt1.gmail-smtp-in.l.google.com,google,"MX record (alt1.gmail-smtp-in.l.google.com, alt2.gmail-smtp-in.l.google.com) matches Google"
IT-L33-itr,Istituto Tecnico-professionale Regionale,itr,cgex.edu.it,regione.vda.it,pa_shared_platform_out_of_scope:regione.vda.it,smtp1.invallee.it,microsoft,MX is invallee gateway; SPF+DKIM confirm microsoft
IT-L33-lc_tn,Liceo Andrea Maffei,lc_tn,e.liceomaffei.it,scuole.provincia.tn.it,unrelated,alt1.aspmx.l.google.com,google,"MX record (alt1.aspmx.l.google.com, alt2.aspmx.l.google.com) matches Google"
IT-L33-lseb_,Liceo Scientifico Edouard Berard,lseb_,lberard.edu.it,regione.vda.it,pa_shared_platform_out_of_scope:regione.vda.it,smtp1.invallee.it,microsoft,MX is invallee gateway; SPF+DKIM confirm microsoft
IT-L33-lsgg_063,Liceo Scientifico Galileo Galilei,lsgg_063,liceogalileinapoli.it,istruzione.it,unrelated,istruzione-it.mail.protection.outlook.com,microsoft,MX record (istruzione-it.mail.protection.outlook.com) matches Microsoft
IT-L33-lslcc,LICEO SCIENTIFICO LINGUISTICO CUOCO  CAMPANELLA,lslcc,liceocuoco.gov.it,istruzione.it,unrelated,istruzione-it.mail.protection.outlook.com,microsoft,MX record (istruzione-it.mail.protection.outlook.com) matches Microsoft
IT-L33-lss_074,Liceo Scientifico - 'Fermi Monticelli Brindisi',lss_074,fermimonticelli.edu.it,istruzione.it,unrelated,istruzione-it.mail.protection.outlook.com,microsoft,MX record (istruzione-it.mail.protection.outlook.com) matches Microsoft
IT-L33-nim,Na 76 Ic Mastriani,nim,istitutomastriani.it,istruzione.it,unrelated,istruzione-it.mail.protection.outlook.com,microsoft,MX record (istruzione-it.mail.protection.outlook.com) matches Microsoft
IT-L33-ssigc,Scuola Secondario di I Grado Carlo Gallozzi,ssigc,scuolacarlogallozzi.edu.it,comune.santa-maria-capua-vetere.ce.it,unrelated,mail.comune.santa-maria-capua-vetere.ce.it,local-isp,MX (mail.comune.santa-maria-capua-vetere.ce.it) hosted on Local ISP (Serverplan (IT))
IT-L33-sspgo,SCUOLA SECONDARIA I GRADO OSTUNI,sspgo,barnababosco.edu.it,istruzione.it,unrelated,istruzione-it.mail.protection.outlook.com,microsoft,MX record (istruzione-it.mail.protection.outlook.com) matches Microsoft
IT-L33-sssig,SCUOLA MEDIA CESARE BATTISTI  FERRARIS,sssig,battisti-ferraris.edu.it,istruzione.it,unrelated,istruzione-it.mail.protection.outlook.com,microsoft,MX record (istruzione-it.mail.protection.outlook.com) matches Microsoft
IT-L33-st_,Schulsprengel Tschoegglberg,st_,ssp-tschoegglberg.it,schule.suedtirol.it,pa_shared_platform_out_of_scope:schule.suedtirol.it,mx07-0067de01.pphosted.com,microsoft,MX is proofpoint gateway; SPF+DKIM confirm microsoft
IT-L33-tlccdb,T. L. Caro - C.D. 85 Berlingieri,tlccdb,iccaroberlingieri.edu.it,istruzione.it,unrelated,istruzione-it.mail.protection.outlook.com,microsoft,MX record (istruzione-it.mail.protection.outlook.com) matches Microsoft
IT-L34-HFPMTCJ2,CASA DI RIPOSO ELENA E CELESTINO DE MARCO,hfpmtcj2,casadiriposodemarco.it,comunemontella.it,unrelated,comunemontella.it,local-isp,MX (comunemontella.it) hosted on Local ISP (Netsons (IT))
IT-L34-K5WYC3QT,ISTITUTO DEI CIECHI DELLA SARDEGNA MAURIZIO FALQUI,k5wyc3qt,istciechisardegna.it,comune.cagliari.it,unrelated,comune-cagliari-it.mail.protection.outlook.com,microsoft,MX record (comune-cagliari-it.mail.protection.outlook.com) matches Microsoft
IT-L34-XQZEJ3XC,arciconfraternita sant'angelo dei rossi,xqzej3xc,arciconfraternitadeiross.altervista.org,comune.messina.it,unrelated,smtp.google.com,google,MX record (smtp.google.com) matches Google
IT-L34-anpta,Asilo Infantile S. Giuseppe,anpta,asp1teramo.it,comune.tortoreto.te.it,unrelated,mx.comune.tortoreto.te.it,aruba,MX (mx.comune.tortoreto.te.it) on AS31034 (Aruba.it (IT)) -> aruba (ASN-based override)
IT-L34-apspc,"Azienda Pubblica di Servizi alla Persona Cordenonese ""Virginia Fabbri Taliento""",apspc,casadiriposocordenons.it,aspcordenonese.it,unrelated,aspcordenonese-it.mail.protection.outlook.com,microsoft,MX record (aspcordenonese-it.mail.protection.outlook.com) matches Microsoft
IT-L34-apspopv,Azienda Pubblica di Servizi alla Persona Opera Pia di Venere,apspopv,aspoperapiadivenere.it,bari-e.it,unrelated,mx01.ergonet.it,aruba,"MX (mx01.ergonet.it, mx02.ergonet.it) on AS31034 (Aruba.it (IT)) -> aruba (ASN-based override)"
IT-L34-apspp,A.P.S.P. Padre Odone Nicolini,apspp,apsppievedibono.it,rsapdb.it,unrelated,rsapdb-it.mail.protection.outlook.com,microsoft,MX record (rsapdb-it.mail.protection.outlook.com) matches Microsoft
IT-L34-aspcc,A.S.P. Castriota e Corroppoli,aspcc,aspcastriotaecorroppoli.it,comune.chieuti.fg.it,unrelated,mx.leonet.it,independent,MX is leonet gateway; backend provider unknown
IT-L34-cotl,Casa di Ospitalita' Tommaso Lucentini,cotl,tommasolucentini.jimdo.com,gmail.com,unrelated,alt1.gmail-smtp-in.l.google.com,google,"MX record (alt1.gmail-smtp-in.l.google.com, alt2.gmail-smtp-in.l.google.com) matches Google"
IT-L34-crca,Casa di Riposo Citta' di Asti,crca,casadiriposo.asti.it,gmail.com,unrelated,alt1.gmail-smtp-in.l.google.com,google,"MX record (alt1.gmail-smtp-in.l.google.com, alt2.gmail-smtp-in.l.google.com) matches Google"
IT-L34-crgx_,Casa di Riposo Giovanni Xxiii,crgx_,sites.google.com,libero.it,unrelated,smtp-in.libero.it,local-isp,MX (smtp-in.libero.it) hosted on Local ISP (Italiaonline / Matrix (IT))
IT-L34-crmadd,Casa di Riposo Maria Addolorata,crmadd,casadiriposo-santaninfa.it,gmail.com,unrelated,alt1.gmail-smtp-in.l.google.com,google,"MX record (alt1.gmail-smtp-in.l.google.com, alt2.gmail-smtp-in.l.google.com) matches Google"
IT-L34-crssa,Casa di Riposo Ss. Annunziata,crssa,casariposobusca.it,gmail.com,unrelated,alt1.gmail-smtp-in.l.google.com,google,"MX record (alt1.gmail-smtp-in.l.google.com, alt2.gmail-smtp-in.l.google.com) matches Google"
IT-L34-csaasb,Centro Socio Assistenziale Anziani Sciacca Baratta,csaasb,casadiriposopatti.it,virgilio.it,unrelated,smtp-in.virgilio.it,local-isp,MX (smtp-in.virgilio.it) hosted on Local ISP (Italiaonline / Matrix (IT))
IT-L34-iab,Istituto Assistenziale Burgio Corsello,iab,casadiriposoburgio.it,comune.canicatti.ag.it,unrelated,mailbox15.omitech.it,microsoft,MX is omitech gateway; MS365 tenant detected (Managed)
IT-L34-iavvmcr,Ipab Associazione Volontariato Villaggio Marino Ca' Roman,iavvmcr,villaggiocaroman.weebly.com,gmail.com,unrelated,alt1.gmail-smtp-in.l.google.com,google,"MX record (alt1.gmail-smtp-in.l.google.com, alt2.gmail-smtp-in.l.google.com) matches Google"
IT-L34-icriv,"A.P.S.P. ""CASE DI RIPOSO DI SOLERO""",icriv,casadiripososolero.it,casediripososolero.it,unrelated,mx.casediripososolero.it,aruba,MX (mx.casediripososolero.it) on AS31034 (Aruba.it (IT)) -> aruba (ASN-based override)
IT-L34-icrlm,Ipab Casa di Riposo Leonardo Marano,icrlm,casadiriposomarano.it,comune.giarre.ct.it,unrelated,mx.comune.giarre.ct.it,aruba,MX (mx.comune.giarre.ct.it) on AS31034 (Aruba.it (IT)) -> aruba (ASN-based override)
IT-L34-idb,Ipab Domenico Bertone,idb,ipabbertone.it,comune.bagnolo.cn.it,unrelated,in.arubabusiness.it,aruba,MX record (in.arubabusiness.it) matches Aruba
IT-L34-iemam,Ipab Ente Morale Asilo Monumento,iemam,scuolavalmareno.it,comune.follina.tv.it,unrelated,in.widestore.net,independent,MX is widestore gateway; backend provider unknown
IT-L34-iisf,Ipab Istituto Sacra Famiglia,iisf,istitutosacrafamiglia.org,comune.roma.it,unrelated,comune-roma-it.mail.protection.outlook.com,microsoft,MX record (comune-roma-it.mail.protection.outlook.com) matches Microsoft
